Municipio,Nome Municipio,Enq,Descricao,janeiro,fevereiro,marco,abril,maio,junho,julho,agosto,setembro,outubro,novembro,dezembro,Total
06553,ITAPIRA                       ,5126-2,Permitir posse/conducao veic pessoa com CNH/PPD/ACC c/ susp. direito de dirigir,0,0,0,1,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,5134-1,Permitir posse/conducao veic a pessoa com CNH categoria diferente da do veiculo,0,1,1,0,0,0,0,0,0,0,0,1,3
06553,ITAPIRA                       ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,0,0,1,0,0,0,0,1,1,1,0,4
06553,ITAPIRA                       ,5169-1,Dirigir sob a influencia de alcool,2,1,1,0,0,0,1,0,0,0,0,0,5
06553,ITAPIRA                       ,5169-2,Dirigir sob a influencia de qquer substancia psicoativa que deter. dependencia,0,0,0,1,0,0,1,0,0,0,0,0,2
06553,ITAPIRA                       ,5185-1,Deixar o condutor de usar o cinto seguranca,26,5,7,12,3,5,3,8,5,6,8,6,94
06553,ITAPIRA                       ,5185-2,Deixar o passageiro de usar o cinto seguranca,2,0,0,1,2,0,0,0,0,0,0,0,5
06553,ITAPIRA                       ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,1,0,0,0,0,0,0,1,0,2
06553,ITAPIRA                       ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,9,9,20,10,1,1,0,4,7,2,1,3,67
06553,ITAPIRA                       ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,6,0,3,0,1,2,2,0,3,1,0,3,21
06553,ITAPIRA                       ,5215-2,Dirigir ameacando os demais veiculos,5,1,4,2,0,5,2,0,5,2,0,4,30
06553,ITAPIRA                       ,5240-0,Disputar corrida,2,0,2,0,0,0,0,0,1,0,0,0,5
06553,ITAPIRA                       ,5258-3,Promover na via exibicao e demonstracao de pericia em manobra de veiculo s/perm,0,0,1,0,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,23,4,11,2,2,4,3,2,9,5,1,5,71
06553,ITAPIRA                       ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,7,1,2,0,0,0,2,0,3,5,0,1,21
06553,ITAPIRA                       ,5347-0,"Deixar o condutor envolvido em acidente s/ vitima, de remover o veiculo do local",0,0,0,0,0,0,0,0,0,1,0,0,1
06553,ITAPIRA                       ,5797-0,Forcar passagem entre veics trans sent opostos na iminencia realiz ultrapassagem,0,0,1,0,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,11,2,7,1,4,4,2,4,6,4,1,5,51
06553,ITAPIRA                       ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",0,1,0,0,0,0,0,0,0,1,0,0,2
06553,ITAPIRA                       ,5967-0,"Ultrapassar pela contramao linha de divisao de fluxos opostos, continua amarela",1,0,0,0,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,1,0,0,0,0,0,0,0,1,0,0,0,2
06553,ITAPIRA                       ,6548-0,Usar no veic alarme/aparelho produz som perturbe sossego pub desac norma Contran,1,0,0,0,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,2,1,2,1,1,3,1,2,1,1,1,0,16
06553,ITAPIRA                       ,6556-4,Conduzir o veiculo com a placa violada/falsificada,2,1,0,1,0,0,0,0,1,2,0,0,7
06553,ITAPIRA                       ,6556-5,Conduzir o veiculo com qualquer outro elem de identificacao violado/falsificado,0,1,0,0,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,1,0,0,0,0,0,3,1,0,0,5
06553,ITAPIRA                       ,6599-1,Conduzir o veiculo que nao esteja registrado,0,0,1,0,0,0,0,0,1,0,0,0,2
06553,ITAPIRA                       ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,19,13,30,22,29,15,15,23,34,32,15,13,260
06553,ITAPIRA                       ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,10,8,7,1,1,2,0,0,3,4,3,0,39
06553,ITAPIRA                       ,6610-1,Conduzir o veiculo com a cor alterada,0,0,0,0,0,1,0,0,1,0,0,0,2
06553,ITAPIRA                       ,6610-2,Conduzir o veiculo com caracteristica alterada,2,1,0,0,0,0,0,1,0,1,0,0,5
06553,ITAPIRA                       ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,7,3,10,4,7,4,2,7,13,4,2,1,64
06553,ITAPIRA                       ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,3,1,1,0,3,1,0,0,3,1,0,2,15
06553,ITAPIRA                       ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,2,0,1,0,0,1,0,0,0,2,0,0,6
06553,ITAPIRA                       ,6653-1,Conduzir o veiculo com descarga livre,8,1,8,0,0,1,0,0,7,1,0,0,26
06553,ITAPIRA                       ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,1,0,0,0,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,6661-0,Conduzir o veiculo com equipamento ou acessorio proibido,0,1,0,0,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,1,0,0,0,0,0,0,0,1,0,0,0,2
06553,ITAPIRA                       ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",0,2,0,0,0,0,0,0,0,2,0,0,4
06553,ITAPIRA                       ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",10,15,24,12,19,8,3,9,20,17,4,8,149
06553,ITAPIRA                       ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",6,0,2,0,2,0,0,0,1,0,0,1,12
06553,ITAPIRA                       ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,1,0,0,0,0,0,0,0,1,0,2
06553,ITAPIRA                       ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,2,1,2,1,2,0,0,0,1,0,0,0,9
06553,ITAPIRA                       ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",227,132,105,71,68,70,65,61,69,40,51,29,988
06553,ITAPIRA                       ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",2,1,1,0,2,0,1,1,2,2,0,1,13
06553,ITAPIRA                       ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,0,2,0,0,1,0,0,0,0,0,2,5
06553,ITAPIRA                       ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,1,1,1,1,0,0,0,1,1,0,0,6
06553,ITAPIRA                       ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,13,4,8,5,2,2,2,1,12,3,1,2,55
06553,ITAPIRA                       ,7366-2,Dirigir veiculo utilizando-se de telefone celular,1,0,1,0,0,0,0,0,0,1,1,2,6
06553,ITAPIRA                       ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",1,4,1,4,3,1,7,3,0,12,0,1,37
06553,ITAPIRA                       ,7617-3,"Usar qq veiculo para, delib, perturbar circulacao na via sem aut do orgao",0,0,0,0,0,0,0,0,1,0,0,0,1
06553,ITAPIRA                       ,7633-1,Dirigir veiculo segurando telefone celular,2,7,12,6,2,7,2,2,1,1,2,3,47
06553,ITAPIRA                       ,7633-2,Dirigir veiculo manuseando telefone celular,5,3,1,2,3,1,0,1,3,2,0,1,22
06553,ITAPIRA                       ,7684-1,,0,0,0,0,0,0,0,0,0,1,0,0,1
06553,ITAPIRA                       ,7684-2,,0,0,0,0,2,0,0,0,0,1,0,0,3
06555,ITAPOLIS                      ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,18,13,10,24,28,17,19,28,20,14,19,17,227
06555,ITAPOLIS                      ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,1,0,0,0,0,0,0,0,0,0,0,0,1
06555,ITAPOLIS                      ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,0,0,0,1,0,0,0,0,0,0,0,0,1
06555,ITAPOLIS                      ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,1,0,0,1,0,0,0,0,2,1,0,0,5
06555,ITAPOLIS                      ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,11,6,7,7,4,3,2,3,4,5,5,5,62
06555,ITAPOLIS                      ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,1,0,0,0,3,0,2,0,0,0,0,0,6
06555,ITAPOLIS                      ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,3,1,2,2,3,2,2,0,0,1,2,18
06555,ITAPOLIS                      ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,2,0,0,1,1,0,0,0,0,0,1,0,5
06555,ITAPOLIS                      ,5169-1,Dirigir sob a influencia de alcool,0,2,1,1,1,1,3,1,4,0,1,1,16
06555,ITAPOLIS                      ,5185-1,Deixar o condutor de usar o cinto seguranca,12,5,6,19,52,5,3,3,0,0,2,6,113
06555,ITAPOLIS                      ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,1,0,1,1,0,0,0,0,0,0,1,4
06555,ITAPOLIS                      ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,3,8,5,0,0,0,0,0,0,0,16
06555,ITAPOLIS                      ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,3,5,8,13,24,4,6,2,0,1,1,0,67
06555,ITAPOLIS                      ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,1,0,1,0,0,0,0,0,1,0,0,1,4
06555,ITAPOLIS                      ,5215-2,Dirigir ameacando os demais veiculos,0,0,1,0,1,1,0,1,0,0,0,0,4
06555,ITAPOLIS                      ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,2,4,2,1,6,2,2,1,2,0,0,0,22
06555,ITAPOLIS                      ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,2,2,0,2,2,1,0,3,1,0,1,1,15
06555,ITAPOLIS                      ,5452-2,Estacionar sobre faixa destinada a pedestre,1,0,0,0,0,0,0,0,0,0,0,0,1
06555,ITAPOLIS                      ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,1,0,0,0,0,0,0,0,0,0,0,0,1
06555,ITAPOLIS                      ,5770-3,Deixar de dar passagem a veic de policia em servico de urgencia devid identif,0,0,0,3,1,0,0,0,0,0,0,0,4
06555,ITAPOLIS                      ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,5,5,1,3,6,2,1,4,1,0,3,2,33
06555,ITAPOLIS                      ,6050-1,Avancar o sinal vermelho do semaforo,0,0,0,0,0,0,0,1,0,0,0,1,2
06555,ITAPOLIS                      ,6050-2,Avancar o sinal de parada obrigatoria,0,1,1,0,0,0,1,0,0,0,0,0,3
06555,ITAPOLIS                      ,6068-1,Transpor bloqueio viario com ou sem sinalizacao ou dispositivos auxiliares,0,0,0,0,1,0,1,0,0,0,1,0,3
06555,ITAPOLIS                      ,6076-0,Transpor bloqueio viario policial,0,0,0,0,1,0,0,0,1,0,0,0,2
06555,ITAPOLIS                      ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,0,0,0,2,0,1,2,1,0,0,1,0,7
06555,ITAPOLIS                      ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,1,0,0,1,0,0,0,1,0,0,0,0,3
06555,ITAPOLIS                      ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,1,0,2,3,1,0,1,1,0,0,0,0,9
06555,ITAPOLIS                      ,6556-5,Conduzir o veiculo com qualquer outro elem de identificacao violado/falsificado,0,0,0,2,0,0,0,0,0,0,0,0,2
06555,ITAPOLIS                      ,6564-0,Conduzir o veiculo transportando passageiros em compartimento de carga,0,0,0,0,0,0,0,0,0,0,2,0,2
06555,ITAPOLIS                      ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,1,0,0,0,0,0,0,0,0,0,0,0,1
06555,ITAPOLIS                      ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,36,10,10,20,8,16,15,12,21,14,14,22,198
06555,ITAPOLIS                      ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,2,1,1,1,0,0,1,0,0,0,0,1,7
06555,ITAPOLIS                      ,6610-2,Conduzir o veiculo com caracteristica alterada,0,1,0,1,2,2,0,0,0,0,0,0,6
06555,ITAPOLIS                      ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,1,0,3,1,1,0,1,1,1,0,1,10
06555,ITAPOLIS                      ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,3,1,3,3,7,4,0,3,1,1,3,4,33
06555,ITAPOLIS                      ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,0,0,2,0,3,0,2,1,0,0,0,0,8
06555,ITAPOLIS                      ,6653-1,Conduzir o veiculo com descarga livre,0,0,0,1,0,0,0,0,0,0,0,0,1
06555,ITAPOLIS                      ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,0,1,1,2,0,0,0,0,0,0,0,4
06555,ITAPOLIS                      ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,0,0,0,0,0,0,0,1,1,0,0,0,2
06555,ITAPOLIS                      ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",0,0,0,0,0,0,1,0,0,0,1,0,2
06555,ITAPOLIS                      ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",19,5,3,15,13,10,9,17,9,15,8,12,135
06555,ITAPOLIS                      ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",1,0,4,2,5,0,0,4,11,1,1,5,34
06555,ITAPOLIS                      ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,0,0,1,0,0,0,0,0,0,1,2
06555,ITAPOLIS                      ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,6,5,4,3,2,3,1,0,2,0,0,2,28
06555,ITAPOLIS                      ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",206,208,160,99,95,79,63,85,50,43,41,41,1170
06555,ITAPOLIS                      ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,0,0,1,4,0,1,0,0,0,0,0,6
06555,ITAPOLIS                      ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,1,0,0,1,0,0,0,0,0,0,1,0,3
06555,ITAPOLIS                      ,7234-0,"Em movimento, deixar de manter acesa a luz baixa durante a noite",0,0,0,0,1,0,0,0,0,0,0,1,2
06555,ITAPOLIS                      ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,0,0,0,0,0,0,0,0,0,1,3,4
06555,ITAPOLIS                      ,7323-1,Dirigir o veiculo transport pessoas a sua esquerda ou entre os bracos e pernas,0,0,0,2,0,0,1,0,1,0,0,0,4
06555,ITAPOLIS                      ,7323-2,Dirigir o veiculo transport animais a sua esquerda ou entre os bracos e pernas,0,1,1,2,6,1,1,0,1,1,1,0,15
06555,ITAPOLIS                      ,7323-3,Dirigir o veiculo transport volume a sua esquerda ou entre os bracos e pernas,0,0,0,0,0,0,0,0,0,1,0,0,1
06555,ITAPOLIS                      ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,15,16,20,22,22,10,8,6,11,19,20,19,188
06555,ITAPOLIS                      ,7366-1,Dirigir o veiculo utilizando-se de fones nos ouvidos conec a aparelhagem sonora,0,0,0,0,1,0,0,0,0,0,0,0,1
06555,ITAPOLIS                      ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,0,0,1,1,0,0,0,0,0,0,0,2
06555,ITAPOLIS                      ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",3,3,1,1,1,0,3,0,7,5,3,4,31
06555,ITAPOLIS                      ,7633-1,Dirigir veiculo segurando telefone celular,9,2,0,11,23,0,0,0,0,0,0,1,46
06555,ITAPOLIS                      ,7633-2,Dirigir veiculo manuseando telefone celular,5,2,2,9,7,1,0,0,0,0,0,1,27
06555,ITAPOLIS                      ,7684-1,,0,0,0,0,1,0,0,0,0,0,0,0,1
06555,ITAPOLIS                      ,7684-2,,0,0,0,1,3,0,1,0,0,0,0,0,5
06557,ITAPORANGA                    ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,0,3,1,1,1,0,2,1,5,4,6,3,27
06557,ITAPORANGA                    ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,0,0,0,0,0,1,0,0,0,0,0,1
06557,ITAPORANGA                    ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,0,0,0,0,2,1,0,0,0,1,0,4
06557,ITAPORANGA                    ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,1,1,0,0,0,0,1,0,1,4
06557,ITAPORANGA                    ,5169-1,Dirigir sob a influencia de alcool,1,0,0,0,0,0,1,0,1,0,0,0,3
06557,ITAPORANGA                    ,5185-1,Deixar o condutor de usar o cinto seguranca,1,7,6,0,0,0,0,0,1,70,12,3,100
06557,ITAPORANGA                    ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,1,0,0,0,0,0,0,0,7,0,0,8
06557,ITAPORANGA                    ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,4,4,2,0,0,1,0,0,1,4,1,0,17
06557,ITAPORANGA                    ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,1,4,1,1,0,0,0,0,0,7,3,3,20
06557,ITAPORANGA                    ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,0,0,0,0,0,0,0,0,1,1,2
06557,ITAPORANGA                    ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,0,0,0,0,0,0,0,0,0,1,0,1
06557,ITAPORANGA                    ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,0,0,0,0,0,0,0,0,0,0,0,1,1
06557,ITAPORANGA                    ,5380-0,Estacionar nas esquinas e a menos de 5m do alinhamento da via transversal,0,1,0,0,0,0,0,0,0,0,1,0,2
06557,ITAPORANGA                    ,5398-0,Estacionar afastado da guia da calcada (meio-fio) de 50cm a 1m,0,1,0,0,0,0,0,0,0,0,0,0,1
06557,ITAPORANGA                    ,5401-0,Estacionar afastado da guia da calcada (meio-fio) a mais de 1m,2,0,0,0,0,0,0,0,0,0,1,0,3
06557,ITAPORANGA                    ,5410-0,Estacionar em desacordo com as posicoes estabelecidas no CTB,0,0,0,0,0,0,0,0,0,1,2,0,3
06557,ITAPORANGA                    ,5452-1,Estacionar no passeio,3,4,0,0,0,0,0,0,0,0,0,0,7
06557,ITAPORANGA                    ,5452-2,Estacionar sobre faixa destinada a pedestre,1,0,0,0,0,0,0,0,0,5,0,0,6
06557,ITAPORANGA                    ,5452-5,Estacionar ao lado ou sobre canteiro central/divisores de pista de rolamento,0,1,0,0,0,0,0,0,0,0,0,0,1
06557,ITAPORANGA                    ,5452-7,Estacionar ao lado ou sobre gramado ou jardim publico,1,0,1,0,0,0,0,0,0,0,0,0,2
06557,ITAPORANGA                    ,5460-0,Estacionar em guia de calcada rebaixada destinada a entrada/saida de veiculos,0,0,0,0,1,0,1,0,0,1,0,1,4
06557,ITAPORANGA                    ,5479-0,Estacionar impedindo a movimentacao de outro veiculo,0,0,1,0,0,0,0,0,0,0,0,0,1
06557,ITAPORANGA                    ,5487-0,Estacionar ao lado de outro veiculo em fila dupla,0,1,0,0,0,0,0,0,0,1,0,1,3
06557,ITAPORANGA                    ,5495-0,Estacionar na area de cruzamento de vias,3,1,0,0,0,0,0,0,0,6,0,1,11
06557,ITAPORANGA                    ,5509-0,Estacionar no ponto de embarque/desembarque de passageiros transporte coletivo,0,1,0,0,0,0,0,0,0,0,0,0,1
06557,ITAPORANGA                    ,5525-0,Estacionar na contramao de direcao,4,2,1,1,0,0,0,0,0,0,0,0,8
06557,ITAPORANGA                    ,5541-1,Estacionar em desacordo com a regulamentacao especificada pela sinalizacao,0,0,0,0,0,0,0,0,0,0,1,0,1
06557,ITAPORANGA                    ,5550-0,Estacionar em local/horario proibido especificamente pela sinalizacao,0,5,2,0,0,0,0,0,0,1,0,0,8
06557,ITAPORANGA                    ,5568-0,Estacionar local/horario de estacionamento e parada proibidos pela sinalizacao,0,12,1,0,0,0,0,0,0,0,0,0,13
06557,ITAPORANGA                    ,5592-0,Parar afastado da guia da calcada (meio-fio) a mais de 1m,1,0,0,0,0,0,0,0,0,0,0,0,1
06557,ITAPORANGA                    ,5622-1,Parar no passeio,0,0,0,0,0,0,0,0,0,2,0,0,2
